itemid	des	nameid	desid	type	subtype	level	vocation	sex	minlevel	maxlevel	maxnum	limitunm	usecount	ruleid	skillid	skilluserdata	buybackprice	buybackprice_bindgold	sellprice	sellprice_bindgold	lootresid	commoncheckgroupid	validtime	invalidtime	validtime_mode	offline_time_mode	broadcasttype0	broadcastmode0	broadcastid0	broadcastrepeat0	broadcastparam0	soundindex	icon
1607	7级普通鱼饵[暂未启用]	20001607	21001607	0	0	2	63	0	70	-1	99	0	-1	10	-1	0	0	815	0	814	105	821	-1	-1	-1	0	0	0	0	0	0	0	Item/Yuer.gedatang
1621	20级暗色鱼漂(废弃)	20001621	21001641	7	0	3	63	0	20	-1	99	0	-1	10	-1	0	0	21	0	20	105	822	-1	-1	-1	0	0	0	0	0	0	0	Item/Quest.haishenlei
1622	30级暗色鱼漂(废弃)	20001622	21001642	7	0	3	63	0	30	-1	99	0	-1	10	-1	0	0	31	0	30	105	823	-1	-1	-1	0	0	0	0	0	0	0	Item/Quest.haishenlei
1623	35级暗色鱼漂(废弃)	20001623	21001643	7	0	3	63	0	35	-1	99	0	-1	10	-1	0	0	36	0	35	105	824	-1	-1	-1	0	0	0	0	0	0	0	Item/Quest.haishenlei
1624	40级暗色鱼漂	20001644	21001644	7	0	3	63	0	40	-1	99	0	-1	5	-1	0	0	2429	0	2428	105	830	-1	-1	-1	0	0	0	0	0	0	0	Item/YuPiao.chenwu
1625	45级暗色鱼漂	20001645	21001645	7	0	3	63	0	45	-1	99	0	-1	5	-1	0	0	3139	0	3138	105	831	-1	-1	-1	0	0	0	0	0	0	0	Item/YuPiao.cengyun
1626	50级暗色鱼漂	20001646	21001646	7	0	3	63	0	50	-1	99	0	-1	5	-1	0	0	3761	0	3760	105	832	-1	-1	-1	0	0	0	0	0	0	0	Item/YuPiao.zheri
1627	55级暗色鱼漂	20001647	21001647	7	0	3	63	0	55	-1	99	0	-1	5	-1	0	0	4071	0	4070	105	833	-1	-1	-1	0	0	0	0	0	0	0	Item/YuPiao.zheguang
1641	20级反光鱼漂(废弃)	20001641	21001621	7	0	3	63	0	20	-1	99	0	-1	10	-1	0	0	21	0	20	105	822	-1	-1	-1	0	0	0	0	0	0	0	Item/Quest.haishenlei
1642	30级反光鱼漂(废弃)	20001642	21001622	7	0	3	63	0	30	-1	99	0	-1	10	-1	0	0	31	0	30	105	823	-1	-1	-1	0	0	0	0	0	0	0	Item/Quest.haishenlei
1643	35级反光鱼漂(废弃)	20001643	21001623	7	0	3	63	0	35	-1	99	0	-1	10	-1	0	0	36	0	35	105	824	-1	-1	-1	0	0	0	0	0	0	0	Item/Quest.haishenlei
1644	40级反光鱼漂	20001624	21001624	7	0	3	63	0	40	-1	99	0	-1	5	-1	0	0	2429	0	2428	105	840	-1	-1	-1	0	0	0	0	0	0	0	Item/YuPiao.yusi
1645	45级反光鱼漂	20001625	21001625	7	0	3	63	0	45	-1	99	0	-1	5	-1	0	0	3139	0	3138	105	841	-1	-1	-1	0	0	0	0	0	0	0	Item/YuPiao.yulian
1646	50级反光鱼漂	20001626	21001626	7	0	3	63	0	50	-1	99	0	-1	5	-1	0	0	3761	0	3760	105	842	-1	-1	-1	0	0	0	0	0	0	0	Item/YuPiao.yumu
1647	55级反光鱼漂	20001627	21001627	7	0	3	63	0	55	-1	99	0	-1	5	-1	0	0	4071	0	4070	105	843	-1	-1	-1	0	0	0	0	0	0	0	Item/YuPiao.yuze
1651	2级晴天鱼漂	20001661	21001661	6	0	3	63	0	20	-1	99	0	-1	5	-1	0	0	30	0	29	105	870	-1	-1	-1	0	0	0	0	0	0	0	Item/YuPiao.chenwu
1652	3级晴天鱼漂	20001662	21001662	6	0	3	63	0	30	-1	99	0	-1	5	-1	0	0	42	0	41	105	871	-1	-1	-1	0	0	0	0	0	0	0	Item/YuPiao.cengyun
1653	4级晴天鱼漂	20001663	21001663	6	0	3	63	0	40	-1	99	0	-1	5	-1	0	0	55	0	54	105	872	-1	-1	-1	0	0	0	0	0	0	0	Item/YuPiao.zheri
1654	5级晴天鱼漂	20001664	21001664	6	0	3	63	0	50	-1	99	0	-1	5	-1	0	0	168	0	167	105	873	-1	-1	-1	0	0	0	0	0	0	0	Item/YuPiao.zheguang
1655	6级晴天鱼漂	20001665	21001665	6	0	3	63	0	60	-1	99	0	-1	5	-1	0	0	202	0	201	105	874	-1	-1	-1	0	0	0	0	0	0	0	Item/YuPiao.qingkong
1851	【御风之狼打图】20级礼包随机	20000724	21007015	2	0	3	63	0	1	-1	1	0	1	41	-1	0	0	0	0	-1	105	8061	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-4
1852	【御风之狼打图】30级礼包随机	20000725	21007015	2	0	3	63	0	1	-1	1	0	1	41	-1	0	0	0	0	-1	105	8061	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-4
1853	【御风之狼打图】40级礼包随机	20000726	21007015	2	0	3	63	0	1	-1	1	0	1	41	-1	0	0	0	0	-1	105	8061	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-4
1854	【御风之狼打图】50级礼包随机	20000727	21007015	2	0	3	63	0	1	-1	1	0	1	41	-1	0	0	0	0	-1	105	8061	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-4
1855	【御风之狼打图】60级礼包随机	20000728	21007015	2	0	3	63	0	1	-1	1	0	1	41	-1	0	0	0	0	-1	105	8061	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-4
2000	背包扩展符	20002000	21002000	6	0	3	63	0	-1	-1	100	0	-1	36	-1	0	0	2	0	1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.bag
2001	仓库扩展符	20002001	21002001	6	0	3	63	0	-1	-1	100	0	-1	36	-1	0	0	2	0	1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.store
2002	小喇叭	20002002	21002002	6	0	3	63	0	-1	-1	100	0	-1	36	-1	0	0	2	0	1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.Horn
2003	铜牌	20002003	21002003	6	0	6	63	0	-1	-1	999	0	-1	27	-1	0	0	1	0	-1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.dh_t
2004	银牌	20002004	21002004	6	0	6	63	0	-1	-1	999	0	-1	27	-1	0	0	1	0	-1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.dh_y
2005	金牌	20002005	21002005	6	0	6	63	0	-1	-1	999	0	-1	27	-1	0	0	1	0	-1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.dh_j
2006	蟠龙符	20002006	21002006	6	0	6	63	0	-1	-1	64	0	-1	30	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.panlongfu
2007	法宝合成符	20002007	21002007	6	0	3	63	0	-1	-1	100	0	-1	10	-1	0	0	21	0	20	104	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.zhubao
2010	新手宝箱钥匙	20002010	21002010	6	0	2	63	0	-1	-1	99	0	-1	41	-1	0	0	-1	0	-1	105	8061	-1	-1	-1	0	0	0	0	0	0	0	Item/treasure.xinshou
3000	元宝神兽部位修复！价值20元宝	20003000	21003000	-1	0	1	0	0	-1	-1	1	0	1	42	-1	0	0	0	0	-1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.yuanbaoico
3001	元宝交易税虚拟道具！价值1元宝	20003000	21003000	-1	0	1	0	0	-1	-1	1	0	1	42	-1	0	0	0	0	-1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.yuanbaoico
3010	元宝法宝重铸！价值1元宝	20004000	21004000	4	0	1	1	0	1	-1	1	0	1	35	-1	0	0	51	0	50	105	901	-1	-1	-1	0	0	0	0	0	0	0	Skill.kz_skillbook
3011	元宝法宝强化！价值1元宝	20004000	21004000	4	0	1	1	0	1	-1	1	0	1	35	-1	0	0	51	0	50	105	901	-1	-1	-1	0	0	0	0	0	0	0	Skill.kz_skillbook
3600	空白请柬	90004000	0	6	0	3	63	0	1	-1	99	0	1	2	-1	0	0	2	0	1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/marriage.kongbaiqingjian
3601	写好了的请柬	90004001	0	14	0	3	63	0	1	-1	1	0	-1	2	-1	0	0	2	0	1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/marriage.qingjian
3602	定情物1号	90004002	40713031	3	0	3	63	0	1	-1	99	0	-1	2	-1	0	0	2	0	1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/marriage.bingdilian
3603	定情物2号	90004003	40713032	3	0	3	63	0	1	-1	99	0	-1	2	-1	0	0	2	0	1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/marriage.jinyuanyang
3604	定情物3号	90004004	40713033	3	0	3	63	0	1	-1	99	0	-1	2	-1	0	0	2	0	1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/marriage.tongxinjie
3605	三生石	90004005	0	3	0	3	63	0	1	-1	99	0	-1	2	-1	0	0	2	0	1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/marriage.sanshengshi
3606	星斗牌_乾	70000867	40713034	15	0	3	63	0	1	-1	99	0	-1	2	-1	0	0	2	0	1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/marriage.qian
3607	星斗牌_震	70000868	40713035	15	0	3	63	0	1	-1	99	0	-1	2	-1	0	0	2	0	1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/marriage.zhen
3608	星斗牌_坎	70000869	40713036	15	0	3	63	0	1	-1	99	0	-1	2	-1	0	0	2	0	1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/marriage.kan
3609	星斗牌_艮	70000870	40713037	15	0	3	63	0	1	-1	99	0	-1	2	-1	0	0	2	0	1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/marriage.gen
3610	星斗牌_坤	70000871	40713038	15	0	3	63	0	1	-1	99	0	-1	2	-1	0	0	2	0	1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/marriage.kun
3611	星斗牌_巽	70000872	40713039	15	0	3	63	0	1	-1	99	0	-1	2	-1	0	0	2	0	1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/marriage.xun
3612	星斗牌_离	70000873	40713040	15	0	3	63	0	1	-1	99	0	-1	2	-1	0	0	2	0	1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/marriage.li
3613	星斗牌_兑	70000874	40713041	15	0	3	63	0	1	-1	99	0	-1	2	-1	0	0	2	0	1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/marriage.dui
3615	花好月圆礼包	70000856	70000879	1	0	1	63	0	1	-1	20	0	-1	41	-1	0	0	0	0	-1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/marriage.huahaoyueyuan
3616	携手四海礼包	70000857	70000880	1	0	1	63	0	1	-1	20	0	-1	41	-1	0	0	0	0	-1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/marriage.xieshousihai
3617	白首不离礼包	70000858	70000881	1	0	1	63	0	1	-1	20	0	-1	41	-1	0	0	0	0	-1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/marriage.baishoubuli
3618	红包	70000859	70000882	1	0	1	63	0	1	-1	20	0	-1	0	-1	0	0	0	0	-1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	DJ_009
3619	大红包	70000860	70000883	1	0	1	63	0	1	-1	20	0	-1	0	-1	0	0	0	0	-1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	DJ_010
3620	锦囊	70000861	70000884	1	0	1	63	0	1	-1	20	0	-1	0	-1	0	0	0	0	-1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	DJ_011
3621	红包	70000862	70000885	1	0	1	63	0	1	-1	20	0	-1	0	-1	0	0	0	0	-1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	DJ_012
3622	火把	70000863	70000886	1	0	1	63	0	1	-1	20	0	-1	0	-1	0	0	0	0	-1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	DJ_013
3623	花精祝福礼花	70000864	70000887	1	0	1	63	0	1	-1	20	0	-1	0	-1	0	0	0	0	-1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/marriage.huajingzhufu
3624	鲸吞千里礼花	70000865	70000888	1	0	1	63	0	1	-1	20	0	-1	0	-1	0	0	0	0	-1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/marriage.
3625	喜从天降礼花	70000866	70000889	1	0	1	63	0	1	-1	20	0	-1	0	-1	0	0	0	0	-1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	DJ_016
4000	战士1级书	20004000	21004000	4	0	1	1	0	1	-1	1	0	1	35	-1	0	0	51	0	50	105	901	-1	-1	-1	0	0	0	0	0	0	0	Skill.kz_skillbook
4001	战士2级书	41004201	41004301	4	0	1	1	0	1	-1	1	0	1	35	-1	0	0	6	0	5	105	902	-1	-1	-1	0	0	0	0	0	0	0	Skill.kz_skillbook
4002	战士6级书	41004203	41004303	4	0	1	1	0	1	-1	1	0	1	35	-1	0	0	301	0	300	105	904	-1	-1	-1	0	0	0	0	0	0	0	Skill.kz_skillbook
4003	战士12级书	41004206	41004306	4	0	1	1	0	1	-1	1	0	1	35	-1	0	0	101	0	100	105	906	-1	-1	-1	0	0	0	0	0	0	0	Skill.kz_skillbook
4004	战士14级书	41004207	41004307	4	0	1	1	0	1	-1	1	0	1	35	-1	0	0	751	0	750	105	907	-1	-1	-1	0	0	0	0	0	0	0	Skill.kz_skillbook
4005	战士16级书	41004208	41004308	4	0	1	1	0	1	-1	1	0	1	35	-1	0	0	501	0	500	105	908	-1	-1	-1	0	0	0	0	0	0	0	Skill.kz_skillbook
4006	战士4级书	41004202	41004302	4	0	1	1	0	1	-1	1	0	1	35	-1	0	0	251	0	250	105	903	-1	-1	-1	0	0	0	0	0	0	0	Skill.kz_skillbook
4007	法师2级书	41004401	41004501	4	0	1	2	0	1	-1	1	0	1	35	-1	0	0	51	0	50	105	922	-1	-1	-1	0	0	0	0	0	0	0	Skill.sz_skillbook
4008	法师12级书	41004406	41004506	4	0	1	2	0	1	-1	1	0	1	35	-1	0	0	101	0	100	105	926	-1	-1	-1	0	0	0	0	0	0	0	Skill.sz_skillbook
4009	法师6级书	41004403	41004503	4	0	1	2	0	1	-1	1	0	1	35	-1	0	0	301	0	300	105	924	-1	-1	-1	0	0	0	0	0	0	0	Skill.sz_skillbook
4010	法师4级书	41004402	41004502	4	0	1	2	0	1	-1	1	0	1	35	-1	0	0	251	0	250	105	923	-1	-1	-1	0	0	0	0	0	0	0	Skill.sz_skillbook
4011	法师1级书	20004011	21004011	4	0	1	2	0	1	-1	1	0	1	35	-1	0	0	6	0	5	105	921	-1	-1	-1	0	0	0	0	0	0	0	Skill.sz_skillbook
4012	法师14级书	41004407	41004507	4	0	1	2	0	1	-1	1	0	1	35	-1	0	0	751	0	750	105	927	-1	-1	-1	0	0	0	0	0	0	0	Skill.sz_skillbook
4013	法师16级书	41004408	41004508	4	0	1	2	0	1	-1	1	0	1	35	-1	0	0	501	0	500	105	928	-1	-1	-1	0	0	0	0	0	0	0	Skill.sz_skillbook
4017	战士8级书	41004204	41004304	4	0	1	1	0	1	-1	1	0	1	35	-1	0	0	11	0	10	105	905	-1	-1	-1	0	0	0	0	0	0	0	Skill.kz_skillbook
4018	（废弃）战士10级书	41004205	41004305	4	0	1	1	0	10	-1	1	0	1	35	-1	0	0	833	0	832	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Skill.kz_skillbook
4020	法师8级书	41004404	41004504	4	0	1	2	0	1	-1	1	0	1	35	-1	0	0	11	0	10	105	925	-1	-1	-1	0	0	0	0	0	0	0	Skill.sz_skillbook
4021	（废弃）法师10级书	41004405	41004505	4	0	1	2	0	10	-1	1	0	1	35	-1	0	0	1100	0	1099	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Skill.sz_skillbook
4022	剑客1级书	20004022	21004022	4	0	1	4	0	1	-1	1	0	1	35	-1	0	0	51	0	50	105	941	-1	-1	-1	0	0	0	0	0	0	0	Skill.yx_skillbook
4023	剑客2级书	41004601	41004701	4	0	1	4	0	1	-1	1	0	1	35	-1	0	0	6	0	5	105	942	-1	-1	-1	0	0	0	0	0	0	0	Skill.yx_skillbook
4024	剑客4级书	41004602	41004702	4	0	1	4	0	1	-1	1	0	1	35	-1	0	0	251	0	250	105	943	-1	-1	-1	0	0	0	0	0	0	0	Skill.yx_skillbook
4025	剑客6级书	41004603	41004703	4	0	1	4	0	1	-1	1	0	1	35	-1	0	0	301	0	300	105	944	-1	-1	-1	0	0	0	0	0	0	0	Skill.yx_skillbook
4026	剑客8级书	41004604	41004704	4	0	1	4	0	1	-1	1	0	1	35	-1	0	0	11	0	10	105	945	-1	-1	-1	0	0	0	0	0	0	0	Skill.yx_skillbook
4027	（废弃）剑客10级书	41004605	41004705	4	0	1	4	0	10	-1	1	0	1	35	-1	0	0	2	0	1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Skill.yx_skillbook
4028	剑客12级书	41004606	41004706	4	0	1	4	0	1	-1	1	0	1	35	-1	0	0	101	0	100	105	946	-1	-1	-1	0	0	0	0	0	0	0	Skill.yx_skillbook
4029	剑客14级书	41004607	41004707	4	0	1	4	0	1	-1	1	0	1	35	-1	0	0	751	0	750	105	947	-1	-1	-1	0	0	0	0	0	0	0	Skill.yx_skillbook
4030	剑客16级书	41004608	41004708	4	0	1	4	0	1	-1	1	0	1	35	-1	0	0	501	0	500	105	948	-1	-1	-1	0	0	0	0	0	0	0	Skill.yx_skillbook
4050	(废弃)云灵1级技能书	20004050	21004050	4	0	1	8	0	1	-1	1	0	1	35	-1	0	0	2	0	1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Skill.yl_skillbook
4051	云灵2级技能书	20004051	21004051	4	0	1	8	0	1	-1	1	0	1	35	-1	0	0	6	0	5	105	961	-1	-1	-1	0	0	0	0	0	0	0	Skill.yl_skillbook
4052	云灵4级技能书	20004052	21004052	4	0	1	8	0	1	-1	1	0	1	35	-1	0	0	301	0	300	105	962	-1	-1	-1	0	0	0	0	0	0	0	Skill.yl_skillbook
4053	云灵6级技能书	20004053	21004053	4	0	1	8	0	1	-1	1	0	1	35	-1	0	0	51	0	50	105	963	-1	-1	-1	0	0	0	0	0	0	0	Skill.yl_skillbook
4054	云灵8级技能书	20004054	21004054	4	0	1	8	0	1	-1	1	0	1	35	-1	0	0	251	0	250	105	964	-1	-1	-1	0	0	0	0	0	0	0	Skill.yl_skillbook
4055	云灵10级技能书	20004055	21004055	4	0	1	8	0	1	-1	1	0	1	35	-1	0	0	11	0	10	105	965	-1	-1	-1	0	0	0	0	0	0	0	Skill.yl_skillbook
4056	云灵12级技能书	20004056	21004056	4	0	1	8	0	1	-1	1	0	1	35	-1	0	0	101	0	100	105	966	-1	-1	-1	0	0	0	0	0	0	0	Skill.yl_skillbook
4057	云灵14级技能书	20004057	21004057	4	0	1	8	0	1	-1	1	0	1	35	-1	0	0	751	0	750	105	967	-1	-1	-1	0	0	0	0	0	0	0	Skill.yl_skillbook
4058	云灵16级技能书	20004058	21004058	4	0	1	8	0	1	-1	1	0	1	35	-1	0	0	501	0	500	105	968	-1	-1	-1	0	0	0	0	0	0	0	Skill.yl_skillbook
4601	表情技能书 - 石头(占位4601 - 4800)	24000001	24001001	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4601	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4602	表情技能书 - 剪子	24000002	24001002	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4602	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4603	表情技能书 - 布	24000003	24001003	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4603	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4604	表情技能书 - 坐下	24000004	24001004	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4604	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4605	表情技能书 - 睡觉	24000005	24001005	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4605	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4606	表情技能书 - 行礼	24000006	24001006	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4606	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4607	表情技能书 - 调戏	24000007	24001007	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4607	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4608	表情技能书 - 打招呼	24000008	24001008	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4608	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4609	表情技能书 - 下跪	24000009	24001009	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4609	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4610	表情技能书 - 大笑	24000010	24001010	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4610	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4611	表情技能书 - 认输	24000011	24001011	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4611	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4612	表情技能书 - 恶心	24000012	24001012	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4612	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4613	表情技能书 - 挑衅	24000013	24001013	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4613	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4614	表情技能书 - 害羞	24000014	24001014	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4614	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4615	表情技能书 - 胜利	24000015	24001015	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4615	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4616	表情技能书 - 爱慕	24000016	24001016	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4616	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4617	表情技能书 - 同意	24000017	24001017	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4617	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4618	表情技能书 - 生气	24000018	24001018	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4618	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4619	表情技能书 - 傲慢	24000019	24001019	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4619	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4620	表情技能书 - 再见	24000020	24001020	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4620	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4621	表情技能书 - 哭泣	24000021	24001021	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4621	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4622	表情技能书 - 跳舞	24000022	24001022	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4622	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4623	表情技能书 - 沮丧	24000023	24001023	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4623	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4624	表情技能书 - 疑问	24000024	24001024	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4624	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4625	表情技能书 - 烦躁	24000025	24001025	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4625	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4626	表情技能书 - 遇敌	24000026	24001026	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4626	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4627	表情技能书 - 开心	24000027	24001027	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4627	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4628	表情技能书 - 不同意	24000028	24001028	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4628	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4629	表情技能书 - 祈祷	24000029	24001029	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4629	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4630	表情技能书 - 悲伤	24000030	24001030	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4630	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4631	表情技能书 - 微笑	24000031	24001031	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4631	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4632	表情技能书 - 谈话	24000032	24001032	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4632	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4633	表情技能书 - 思考(占位4601 - 4800)	24000033	24001033	4	0	1	63	0	1	-1	1	0	1	16	-1	0	0	0	0	-1	105	4633	-1	-1	-1	0	0	0	0	0	0	0	Item/Material.emotion
4801	殇刀大荒绝技-金1	20004201	41004309	4	0	2	1	0	1	-1	99	0	1	48	-1	0	0	0	0	-1	105	13001	-1	-1	-1	0	0	0	0	0	0	0	KZ.KZ_jin_1_1
4802	殇刀大荒绝技-金2	20004202	41004310	4	0	2	1	0	1	-1	99	0	1	48	-1	0	0	0	0	-1	105	13002	-1	-1	-1	0	0	0	0	0	0	0	KZ.KZ_jin_2
4803	殇刀大荒绝技-金3	20004203	41004311	4	0	3	1	0	1	-1	99	0	1	48	-1	0	0	0	0	-1	105	13003	-1	-1	-1	0	0	0	0	0	0	0	KZ.KZ_jin_3
4804	殇刀大荒绝技-金4	20004204	41004312	4	0	3	1	0	1	-1	99	0	1	48	-1	0	0	0	0	-1	105	13004	-1	-1	-1	0	0	0	0	0	0	0	KZ.KZ_jin_4
4805	殇刀大荒绝技-金5	20004205	41004313	4	0	4	1	0	1	-1	99	0	1	48	-1	0	0	0	0	-1	105	13005	-1	-1	-1	0	0	0	0	0	0	0	KZ.KZ_jin_5_1
4806	殇刀大荒绝技-木1	20004206	41004314	4	0	2	1	0	1	-1	99	0	1	48	-1	0	0	0	0	-1	105	13006	-1	-1	-1	0	0	0	0	0	0	0	KZ.KZ_mu_1
4807	殇刀大荒绝技-木2	20004207	41004315	4	0	2	1	0	1	-1	99	0	1	48	-1	0	0	0	0	-1	105	13007	-1	-1	-1	0	0	0	0	0	0	0	KZ.KZ_mu_2
4808	殇刀大荒绝技-木3	20004208	41004316	4	0	3	1	0	1	-1	99	0	1	48	-1	0	0	0	0	-1	105	13008	-1	-1	-1	0	0	0	0	0	0	0	KZ.KZ_mu_3
4809	殇刀大荒绝技-木4	20004209	41004317	4	0	3	1	0	1	-1	99	0	1	48	-1	0	0	0	0	-1	105	13009	-1	-1	-1	0	0	0	0	0	0	0	KZ.KZ_mu_4
