GroupIdx	ID	Des	ConditionName	ParamString	CmpType	SuccResult	FailResult	IsNot	FailTip
7060	3	流沙苹果检查	SDCheckPos	8,5,183,800,114.6	4	0	0	0	0
7060	4	流沙苹果检查	SDCheckPos	8,5,173,796,114.6	4	0	0	0	0
7060	5	流沙苹果检查	SDCheckPos	8,5,167,799,114.6	4	0	0	0	0
7061	1		SDCondition	7059	4	0	0	0	35000066
7061	2		SDCondition	7060	4	0	0	0	35000068
7062	1		SDCheckQuestFinishSate	401126	4	0	0	1	0
7062	2		SDCheckQuestAccepted	401126	4	0	0	0	0
7063	0		SDCheckQuestAccepted	401146	4	0	0	0	35000066
7063	1		SDCheckBagEmptySlot	1	1	0	0	0	70000336
7064	1		SDCheckQuestAccepted	202504	4	0	0	0	0
7065	1		SDCheckQuestAccepted	202517	0	0	0	0	0
7066	1		SDCheckQuestFinishSate	320018	4	0	0	1	0
7066	2		SDCheckQuestAccepted	320018	4	0	0	0	0
7067	1		SDCheckQuestFinishSate	320021	4	0	0	1	0
7067	2		SDCheckQuestAccepted	320021	4	0	0	0	0
7068	1		SDCheckQuestFinishSate	320054	4	0	0	1	0
7068	2		SDCheckQuestAccepted	320054	4	0	0	0	0
7069	1		SDCheckQuestFinishSate	320065	4	0	0	1	0
7069	2		SDCheckQuestAccepted	320065	4	0	0	0	0
7070	1		SDCheckQuestFinishSate	320073	4	0	0	1	0
7070	2		SDCheckQuestAccepted	320073	4	0	0	0	0
7071	1		SDCheckQuestAccepted	320075	4	0	0	0	0
7071	2		SDCheckQuestFinishSate	320075	4	0	0	1	0
7072	1		SDCheckQuestAccepted	320007	4	0	0	0	0
7072	2	雷泽城港口火药使用检查	SDCheckPos	7,15,1382,1314,61	4	0	0	0	35000069
7073	1		SDCheckQuestAccepted	320008	4	0	0	0	0
7073	2		SDCheckPos	7,15,1387,1246,72	4	0	0	0	35000070
7074	1		SDCheckQuestAccepted	320022	4	0	0	0	0
7074	2		SDCheckPos	7,10,1403,1144,75	4	0	0	0	35000071
7075	1		SDCheckQuestAccepted	320052	4	0	0	0	0
7075	2		SDCheckPos	7,10,1257,1012,60	4	0	0	0	35000072
7076	1	1300548	SDCheckQuestAccepted	320063	4	0	0	0	0
7077	1	1300548	SDCheckQuestAccepted	320061	4	0	0	0	0
7078	1	1300548	SDCheckQuestAccepted	320067	4	0	0	0	0
7079	1	1300548	SDCheckQuestAccepted	320070	4	0	0	0	0
7080	1		SDCheckQuestAccepted	320076	4	0	0	0	0
7080	2		SDCheckPos	7,10,1240,992,61	4	0	0	0	35000073
7081	1		SDCheckQuestAccepted	320105	4	0	0	0	0
7081	2		SDCheckPos	7,5,640,1041,46.5	4	0	0	0	35000074
7082	1		SDCheckQuestFinishSate	320151	4	0	0	1	0
7082	2		SDCheckQuestAccepted	320151	4	0	0	0	0
7083	1		SDCheckQuestAccepted	320152	4	0	0	0	0
7083	2		SDCheckPos	7,15,818,622,37.5	4	0	0	0	35000075
7084	1		SDCheckQuestFinishSate	320157	4	0	0	1	0
7084	2		SDCheckQuestAccepted	320157	4	0	0	0	0
7085	1		SDCheckQuestFinishSate	320159	4	0	0	1	0
7085	2		SDCheckQuestAccepted	320159	4	0	0	0	0
7086	1	1300548	SDCheckQuestAccepted	320104	4	0	0	0	0
7087	1	1300548	SDCheckQuestAccepted	320110	4	0	0	0	0
7088	1	1300548	SDCheckQuestAccepted	320117	4	0	0	0	0
7089	1	1300548	SDCheckQuestAccepted	320118	4	0	0	0	0
7090	1	1300548	SDCheckQuestAccepted	320160	4	0	0	0	0
7091	1	1300548	SDCheckQuestAccepted	320167	4	0	0	0	0
7092	1	1300548	SDCheckQuestAccepted	320168	4	0	0	0	0
7093	1		SDCheckPos	325,15,1203.36206054688,1045.45288085938,64.8806381225586	0	0	0	0	35000065
7093	2		SDCondition	452	0	0	0	0	35000066
7094	1		SDCheckPos	325,15,1203.36206054688,1045.45288085938,64.8806381225586	0	0	0	0	35000065
7094	2		SDCondition	456	0	0	0	0	35000066
7095	1		SDCheckPos	325,15,1203.36206054688,1045.45288085938,64.8806381225586	0	0	0	0	35000065
7095	2		SDCondition	463	0	0	0	0	35000066
7096	1	1300548	SDCheckQuestAccepted	320013	4	0	0	0	0
7097	1	1300548	SDCheckQuestAccepted	320014	4	0	0	0	0
7097	2		SDCheckPos	7,15,1382,1314,61	4	0	0	0	35000069
7098	1	1300548	SDCheckQuestAccepted	320071	4	0	0	0	0
7098	2		SDCheckPos	7,5,1226,879.5,52.5	4	0	0	0	35000071
7100	0	检查是否已获得东海藏宝图任务	SDCheckQuestRangeOne	2201201,2201230	0	1	0	0	0
7100	1		SDCheckBagEmptySlot	1	1	0	0	0	20007465
7101	0	检查是否已获得东海藏宝图任务	SDCheckQuestRangeOne	2201231,2201240	0	1	0	0	0
7101	1		SDCheckBagEmptySlot	1	1	0	0	0	20007465
7102	0	检查是否已获得东海藏宝图任务	SDCheckQuestRangeOne	2201241,2201280	0	1	0	0	0
7102	1		SDCheckBagEmptySlot	1	1	0	0	0	20007465
7103	0	检查是否已获得东海藏宝图任务	SDCheckQuestRangeOne	2201281,2201320	0	1	0	0	0
7103	1		SDCheckBagEmptySlot	1	1	0	0	0	20007465
7104	0	检查是否已获得东海藏宝图任务	SDCheckQuestRangeOne	2201321,2201360	0	1	0	0	0
7104	1		SDCheckBagEmptySlot	1	1	0	0	0	20007465
7105	0	检查是否已获得东海藏宝图任务	SDCheckQuestRangeOne	2201361,2201400	0	1	0	0	0
7105	1		SDCheckBagEmptySlot	1	1	0	0	0	20007465
7200	1		SDCheckQuestAccepted	770106	4	0	0	0	0
7200	2		SDCheckQuestAccepted	770108	4	0	0	0	0
7200	3		SDCheckQuestAccepted	770112	4	0	0	0	0
7201	1		SDCheckQuestAccepted	770113	4	0	0	0	0
7201	2		SDCheckQuestAccepted	770114	4	0	0	0	0
7202	1		SDCheckQuestAccepted	770116	4	0	0	0	0
7202	2		SDCheckQuestAccepted	770117	4	0	0	0	0
7203	1		SDCheckPos	5,5,672,865.5,101.5	4	0	0	0	35000076
7204	1		SDCheckQuestAccepted	770127	4	0	0	0	0
7204	2		SDCheckPos	5,5,760,802,105	4	0	0	0	35000071
7205	1		SDCheckQuestAccepted	770129	4	0	0	0	0
7205	2		SDCheckQuestAccepted	770136	4	0	0	0	0
7206	1		SDCheckQuestAccepted	770137	4	0	0	0	0
7207	1		SDCheckQuestAccepted	760107	4	0	0	0	0
7208	1		SDCheckQuestAccepted	760113	4	0	0	0	0
7208	2		SDCheckPos	5,10,958.44775390625,1140.97717285156,112.735122680664	4	0	0	0	35000065
7209	1		SDCheckQuestAccepted	760120	4	0	0	0	0
7210	1		SDCheckQuestAccepted	760123	4	0	0	0	0
7211	2		SDCheckQuestAccepted	760141	4	0	0	0	0
7211	3		SDCheckPos	5,10,626,1408.7,39	4	0	0	0	35000079
7212	2		SDCheckQuestAccepted	760140	4	0	0	0	0
7212	3		SDCheckPos	5,10,768.1,1572.7,62	4	0	0	0	35000079
7213	1		SDCheckQuestAccepted	760145	4	0	0	0	0
7214	1		SDCheckQuestAccepted	760147	4	0	0	0	0
7215	1		SDCheckQuestAccepted	760149	4	0	0	0	0
7216	2		SDCheckQuestAccepted	760153	4	0	0	0	0
7216	3		SDCheckPos	5,10,768.1,1572.7,62	4	0	0	0	35000079
7217	1		SDCheckQuestAccepted	760163	4	0	0	0	0
7217	2		SDCheckQuestFinishSate	760163	4	0	0	1	0
7218	1		SDCheckQuestAccepted	760168	4	0	0	0	0
7219	1		SDCheckQuestAccepted	760175	4	0	0	0	0
7220	2		SDCheckQuestAccepted	760178	4	0	0	0	0
7220	3		SDCheckPos	5,10,448,1349,72.5	4	0	0	0	35000071
7221	1		SDCheckQuestAccepted	760179	4	0	0	0	0
7221	3		SDCheckPos	5,10,448,1349,72.5	4	0	0	0	35000071
7224	1		SDCheckQuestAccepted	770116	4	0	0	0	0
7224	2		SDCheckQuestFinishSate	770116	4	0	0	1	0
7225	1		SDCheckQuestAccepted	770117	4	0	0	0	0
7225	2		SDCheckQuestFinishSate	770117	4	0	0	1	0
7226	1		SDCheckQuestAccepted	760111	4	0	0	0	0
7226	2		SDCheckQuestFinishSate	760111	4	0	0	1	0
7227	1		SDCheckQuestAccepted	760152	4	0	0	0	0
7227	2		SDCheckQuestFinishSate	760152	4	0	0	1	0
7228	1		SDCheckQuestAccepted	760177	4	0	0	0	0
7228	2		SDCheckQuestFinishSate	760177	4	0	0	1	0
8000	0		SDCheckItemInBag	2003	0	0	0	1	0
8001	0		SDCheckItemInBag	2004	0	0	0	1	0
8002	0		SDCheckItemInBag	2005	0	0	0	1	0
8003	0		SDCheckAvatarHpPer	100	2	0	0	0	40130312
8003	1		SDCondition	229	0	0	0	0	0
8004	0		SDCheckGuildHas		0	0	0	0	40143121
8005	1		SDCheckQuestAccepted	700022	0	0	0	0	0
8006	1		SDCheckQuestAccepted	202330	0	0	0	0	0
8007	1		SDCheckQuestAccepted	300061	0	0	0	0	0
8011	0		SDCheckGuildLevel	1,3	0	0	0	0	0
8012	0		SDCheckGuildLevel	1,2	0	0	0	0	0
8013	0		SDCheckGuildLevel	1,1	0	0	0	0	0
8014	0		SDCheckGuildLevel	1,4	0	0	0	0	0
8015	0		SDCheckGuildLevel	1,5	0	0	0	0	0
8016	0		SDCheckGuildLevel	1,6	0	0	0	0	0
8017	0		SDCheckGuildLevel	1,7	0	0	0	0	0
8018	0		SDCheckGuildLevel	1,8	0	0	0	0	0
8019	0		SDCheckGuildLevel	1,9	0	0	0	0	0
8020	0		SDCheckGuildLevel	1,10	0	0	0	0	0
8021	0		SDCheckGuildLevel	2,1	0	1	0	0	0
8022	0		SDCheckGuildLevel	2,2	0	1	0	0	0
8023	0		SDCheckGuildLevel	2,3	0	0	0	0	0
8024	0		SDCheckGuildLevel	2,4	0	0	0	0	0
8025	0		SDCheckGuildLevel	2,5	0	0	0	0	0
8026	0		SDCheckGuildLevel	2,6	0	0	0	0	0
8027	0		SDCheckGuildLevel	2,7	0	0	0	0	0
8028	0		SDCheckGuildLevel	2,8	0	0	0	0	0
8029	0		SDCheckGuildLevel	2,9	0	0	0	0	0
8030	0		SDCheckGuildLevel	2,10	0	0	0	0	0
8031	0		SDCheckGuildLevel	0,1	0	0	0	0	40143121
8032	0		SDCheckGuildLevel	0,2	0	0	0	0	0
8033	0		SDCheckGuildLevel	0,3	0	0	0	0	0
8034	0		SDCheckGuildLevel	0,4	0	0	0	0	0
8035	0		SDCheckGuildLevel	0,5	0	0	0	0	0
8036	0		SDCheckGuildLevel	0,6	0	0	0	0	0
8037	0		SDCheckGuildLevel	0,7	0	0	0	0	0
8038	0		SDCheckGuildLevel	0,8	0	0	0	0	0
8039	0		SDCheckGuildLevel	0,9	0	0	0	0	0
8040	0		SDCheckGuildLevel	0,10	0	0	0	0	0
8041	0		SDCheckBuffID	252	0	0	0	1	40140501
8041	1		SDCheckBuffID	253	0	0	0	1	40140501
8041	2		SDCheckBuffID	254	0	0	0	1	40140501
8041	3		SDCheckBuffID	255	0	0	0	1	40140501
8041	4		SDCheckBuffID	256	0	0	0	1	40140501
8042	0		SDCheckBuffID	251	0	0	0	1	40140501
8042	1		SDCheckBuffID	253	0	0	0	1	40140501
8042	2		SDCheckBuffID	254	0	0	0	1	40140501
8042	3		SDCheckBuffID	255	0	0	0	1	40140501
8042	4		SDCheckBuffID	256	0	0	0	1	40140501
8043	0		SDCheckBuffID	251	0	0	0	1	40140501
8043	1		SDCheckBuffID	252	0	0	0	1	40140501
8043	2		SDCheckBuffID	254	0	0	0	1	40140501
8043	3		SDCheckBuffID	255	0	0	0	1	40140501
8043	4		SDCheckBuffID	256	0	0	0	1	40140501
8044	0		SDCheckBuffID	251	0	0	0	1	40140501
8044	1		SDCheckBuffID	252	0	0	0	1	40140501
8044	2		SDCheckBuffID	253	0	0	0	1	40140501
8044	3		SDCheckBuffID	255	0	0	0	1	40140501
8044	4		SDCheckBuffID	256	0	0	0	1	40140501
8045	0		SDCheckBuffID	251	0	0	0	1	40140501
8045	1		SDCheckBuffID	252	0	0	0	1	40140501
8045	2		SDCheckBuffID	253	0	0	0	1	40140501
8045	3		SDCheckBuffID	254	0	0	0	1	40140501
8045	4		SDCheckBuffID	256	0	0	0	1	40140501
8046	0		SDCheckBuffID	251	0	0	0	1	40140501
8046	1		SDCheckBuffID	252	0	0	0	1	40140501
8046	2		SDCheckBuffID	253	0	0	0	1	40140501
8046	3		SDCheckBuffID	254	0	0	0	1	40140501
8046	4		SDCheckBuffID	255	0	0	0	1	40140501
8047	0		SDCheckBuffID	258	4	0	0	1	40140502
8047	1		SDCheckBuffID	259	4	0	0	1	40140502
8047	2		SDCheckBuffID	260	4	0	0	1	40140502
8047	3		SDCheckBuffID	261	4	0	0	1	40140502
8047	4		SDCheckBuffID	262	4	0	0	1	40140502
8048	0		SDCheckBuffID	257	0	0	0	1	40140502
8048	1		SDCheckBuffID	259	0	0	0	1	40140502
8048	2		SDCheckBuffID	260	0	0	0	1	40140502
8048	3		SDCheckBuffID	261	0	0	0	1	40140502
8048	4		SDCheckBuffID	262	0	0	0	1	40140502
8049	0		SDCheckBuffID	257	0	0	0	1	40140502
8049	1		SDCheckBuffID	258	0	0	0	1	40140502
8049	2		SDCheckBuffID	260	0	0	0	1	40140502
8049	3		SDCheckBuffID	261	0	0	0	1	40140502
8049	4		SDCheckBuffID	262	0	0	0	1	40140502
8050	0		SDCheckBuffID	257	0	0	0	1	40140502
8050	1		SDCheckBuffID	258	0	0	0	1	40140502
8050	2		SDCheckBuffID	259	0	0	0	1	40140502
8050	3		SDCheckBuffID	261	0	0	0	1	40140502
8050	4		SDCheckBuffID	262	0	0	0	1	40140502
8051	0		SDCheckBuffID	257	0	0	0	1	40140502
8051	1		SDCheckBuffID	258	0	0	0	1	40140502
8051	2		SDCheckBuffID	259	0	0	0	1	40140502
8051	3		SDCheckBuffID	260	0	0	0	1	40140502
8051	4		SDCheckBuffID	262	0	0	0	1	40140502
8052	0		SDCheckBuffID	257	0	0	0	1	40140502
8052	1		SDCheckBuffID	258	0	0	0	1	40140502
8052	2		SDCheckBuffID	259	0	0	0	1	40140502
8052	3		SDCheckBuffID	260	0	0	0	1	40140502
8052	4		SDCheckBuffID	261	0	0	0	1	40140502
8060	0		SDCheckCoin	8,1	1	0	0	0	40141054
8061	0		SDCheckBagEmptySlot	1	1	0	0	0	70000336
8062	0		SDCheckBagEmptySlot	2	1	0	0	0	70000336
8063	0		SDCheckBagEmptySlot	3	1	0	0	0	70000336
8064	0		SDCheckBagEmptySlot	4	1	0	0	0	70000336
8065	0		SDCheckBagEmptySlot	5	1	0	0	0	70000336
8066	0		SDCheckBagEmptySlot	6	1	0	0	0	70000336
8067	0		SDCheckBagEmptySlot	7	1	0	0	0	70000336
8068	0		SDCheckBagEmptySlot	8	1	0	0	0	70000336
8069	0		SDCheckBagEmptySlot	9	1	0	0	0	70000336
8070	0		SDCheckBagEmptySlot	10	1	0	0	0	70000336
8071	0		SDCheckCoin	1007,1	2	0	0	0	40141082
8071	1		SDCheckBagEmptySlot	3	1	0	0	0	70000336
8072	0		SDCheckCoin	1008,1	2	0	0	0	40141082
8072	1		SDCheckBagEmptySlot	4	1	0	0	0	70000336
8080	0		SDCheckBagEmptySlot	1	1	0	0	0	70000336
8080	2		SDCheckItemInBag	2010	0	0	0	0	77777790
8101	0		SDCheckBuffLevel	251,1	0	0	0	1	40140503
8101	1		SDCondition	8041	0	0	0	0	0
8101	2		SDCondition	229	0	0	0	0	0
8102	0		SDCheckBuffLevel	251,2	0	0	0	1	40140503
8102	1		SDCondition	8041	0	0	0	0	0
8102	2		SDCondition	229	0	0	0	0	0
8103	0		SDCheckBuffLevel	251,3	0	0	0	1	40140503
8103	1		SDCondition	8041	0	0	0	0	0
8103	2		SDCondition	229	0	0	0	0	0
8104	0		SDCheckBuffLevel	251,4	0	0	0	1	40140503
8104	1		SDCondition	8041	0	0	0	0	0
8104	2		SDCondition	229	0	0	0	0	0
8105	0		SDCheckBuffLevel	251,5	0	0	0	1	40140503
8105	1		SDCondition	8041	0	0	0	0	0
8105	2		SDCondition	229	0	0	0	0	0
8106	0		SDCheckBuffLevel	251,6	0	0	0	1	40140503
8106	1		SDCondition	8041	0	0	0	0	0
8107	0		SDCheckBuffLevel	251,7	0	0	0	1	40140503
8107	1		SDCondition	8041	0	0	0	0	0
8108	0		SDCheckBuffLevel	251,8	0	0	0	1	40140503
8108	1		SDCondition	8041	0	0	0	0	0
8109	0		SDCheckBuffLevel	251,9	0	0	0	1	40140503
8109	1		SDCondition	8041	0	0	0	0	0
8110	0		SDCheckBuffLevel	252,1	0	0	0	1	40140503
8110	1		SDCondition	8042	0	0	0	0	0
8111	0		SDCheckBuffLevel	252,2	0	0	0	1	40140503
8111	1		SDCondition	8042	0	0	0	0	0
8112	0		SDCheckBuffLevel	252,3	0	0	0	1	40140503
8112	1		SDCondition	8042	0	0	0	0	0
8113	0		SDCheckBuffLevel	252,4	0	0	0	1	40140503
8113	1		SDCondition	8042	0	0	0	0	0
8114	0		SDCheckBuffLevel	252,5	0	0	0	1	40140503
8114	1		SDCondition	8042	0	0	0	0	0
8115	0		SDCheckBuffLevel	252,6	0	0	0	1	40140503
8115	1		SDCondition	8042	0	0	0	0	0
8116	0		SDCheckBuffLevel	252,7	0	0	0	1	40140503
8116	1		SDCondition	8042	0	0	0	0	0
8117	0		SDCheckBuffLevel	252,8	0	0	0	1	40140503
8117	1		SDCondition	8042	0	0	0	0	0
8118	0		SDCheckBuffLevel	252,9	0	0	0	1	40140503
8118	1		SDCondition	8042	0	0	0	0	0
8119	0		SDCheckBuffLevel	253,1	0	0	0	1	40140503
8119	1		SDCondition	8043	0	0	0	0	0
8120	0		SDCheckBuffLevel	253,2	0	0	0	1	40140503
8120	1		SDCondition	8043	0	0	0	0	0
8121	0		SDCheckBuffLevel	253,3	0	0	0	1	40140503
8121	1		SDCondition	8043	0	0	0	0	0
8122	0		SDCheckBuffLevel	253,4	0	0	0	1	40140503
8122	1		SDCondition	8043	0	0	0	0	0
8123	0		SDCheckBuffLevel	253,5	0	0	0	1	40140503
8123	1		SDCondition	8043	0	0	0	0	0
8124	0		SDCheckBuffLevel	253,6	0	0	0	1	40140503
8124	1		SDCondition	8043	0	0	0	0	0
8125	0		SDCheckBuffLevel	253,7	0	0	0	1	40140503
8125	1		SDCondition	8043	0	0	0	0	0
8126	0		SDCheckBuffLevel	253,8	0	0	0	1	40140503
8126	1		SDCondition	8043	0	0	0	0	0
8127	0		SDCheckBuffLevel	253,9	0	0	0	1	40140503
8127	1		SDCondition	8043	0	0	0	0	0
8128	0		SDCheckBuffLevel	254,1	0	0	0	1	40140503
8128	1		SDCondition	8044	0	0	0	0	0
8129	0		SDCheckBuffLevel	254,2	0	0	0	1	40140503
8129	1		SDCondition	8044	0	0	0	0	0
8130	0		SDCheckBuffLevel	254,3	0	0	0	1	40140503
8130	1		SDCondition	8044	0	0	0	0	0
8131	0		SDCheckBuffLevel	254,4	0	0	0	1	40140503
8131	1		SDCondition	8044	0	0	0	0	0
8132	0		SDCheckBuffLevel	254,5	0	0	0	1	40140503
8132	1		SDCondition	8044	0	0	0	0	0
8133	0		SDCheckBuffLevel	254,6	0	0	0	1	40140503
8133	1		SDCondition	8044	0	0	0	0	0
8134	0		SDCheckBuffLevel	254,7	0	0	0	1	40140503
8134	1		SDCondition	8044	0	0	0	0	0
8135	0		SDCheckBuffLevel	254,8	0	0	0	1	40140503
8135	1		SDCondition	8044	0	0	0	0	0
8136	0		SDCheckBuffLevel	254,9	0	0	0	1	40140503
8136	1		SDCondition	8044	0	0	0	0	0
8137	0		SDCheckBuffLevel	255,1	0	0	0	1	40140503
8137	1		SDCondition	8045	0	0	0	0	0
8138	0		SDCheckBuffLevel	255,2	0	0	0	1	40140503
8138	1		SDCondition	8045	0	0	0	0	0
8139	0		SDCheckBuffLevel	255,3	0	0	0	1	40140503
8139	1		SDCondition	8045	0	0	0	0	0
8140	0		SDCheckBuffLevel	255,4	0	0	0	1	40140503
8140	1		SDCondition	8045	0	0	0	0	0
8141	0		SDCheckBuffLevel	255,5	0	0	0	1	40140503
8141	1		SDCondition	8045	0	0	0	0	0
8142	0		SDCheckBuffLevel	255,6	0	0	0	1	40140503
8142	1		SDCondition	8045	0	0	0	0	0
8143	0		SDCheckBuffLevel	255,7	0	0	0	1	40140503
8143	1		SDCondition	8045	0	0	0	0	0
8144	0		SDCheckBuffLevel	255,8	0	0	0	1	40140503
8144	1		SDCondition	8045	0	0	0	0	0
8145	0		SDCheckBuffLevel	255,9	0	0	0	1	40140503
8145	1		SDCondition	8045	0	0	0	0	0
8146	0		SDCheckBuffLevel	256,1	0	0	0	1	40140503
8146	1		SDCondition	8046	0	0	0	0	0
8147	0		SDCheckBuffLevel	256,2	0	0	0	1	40140503
8147	1		SDCondition	8046	0	0	0	0	0
8148	0		SDCheckBuffLevel	256,3	0	0	0	1	40140503
8148	1		SDCondition	8046	0	0	0	0	0
8149	0		SDCheckBuffLevel	256,4	0	0	0	1	40140503
8149	1		SDCondition	8046	0	0	0	0	0
8150	0		SDCheckBuffLevel	256,5	0	0	0	1	40140503
8150	1		SDCondition	8046	0	0	0	0	0
8151	0		SDCheckBuffLevel	256,6	0	0	0	1	40140503
8151	1		SDCondition	8046	0	0	0	0	0
8152	0		SDCheckBuffLevel	256,7	0	0	0	1	40140503
8152	1		SDCondition	8046	0	0	0	0	0
8153	0		SDCheckBuffLevel	256,8	0	0	0	1	40140503
8153	1		SDCondition	8046	0	0	0	0	0
8154	0		SDCheckBuffLevel	256,9	0	0	0	1	40140503
8154	1		SDCondition	8046	0	0	0	0	0
8160	0		SDCheckBuffID	201	4	0	0	1	40140504
8160	1		SDCheckBuffID	250	4	0	0	1	40140504
8160	2		SDCondition	229	0	0	0	0	0
8161	1	是否接受101660并空了一格	SDCondition	8162	0	0	0	0	0
8161	2	是否接受101659并空了一格	SDCondition	2053	0	0	0	0	0
8162	1		SDCheckQuestAccepted	101660	0	0	0	0	0
8162	3		SDCheckBagEmptySlot	1	1	0	0	0	70000336
8163	1		SDCheckQuestAccepted	202296	0	0	0	0	0
8164	1		SDCheckQuestAccepted	401039	0	0	0	0	0
8164	2		SDCheckItemInBag	524	1	0	0	0	0
8164	3		SDCheckBagEmptySlot	1	1	0	0	0	70000336
8165	1		SDCheckQuestAccepted	202269	0	0	0	0	0
8166	1		SDCheckQuestAccepted	202094	0	0	0	0	0
8167	1		SDCheckQuestAccepted	202354	0	0	0	0	0
8168	1	东边空澄散使用检查	SDCheckPos	7,5,1438.66,1184.83,74.98	0	0	0	0	35000065
8168	2	检查接受任务	SDCheckQuestAccepted	202357	0	0	0	0	35000065
8169	1	西边空澄散使用检查	SDCheckPos	7,5,1414.63,1209.79,75.28	0	0	0	0	35000065
8169	2	检查接受任务	SDCheckQuestAccepted	202358	0	0	0	0	35000065
8170	1	是否装备法宝	SDCheckEquipedEquip	12	0	0	0	0	70000563
8171	1		SDCheckQuestAccepted	300031	0	0	0	0	0
8172	1	检查寒霜露水	SDCheckQuestAccepted	202360	0	0	0	0	0
8173	1	检查寒霜露水	SDCheckQuestAccepted	202363	0	0	0	0	0
8174	1	第二道密令	SDCheckQuestAccepted	300074	0	0	0	0	0
8175	1	使用血凤梨	SDCheckQuestAccepted	202365	0	0	0	0	0
8175	3	某地使用	SDCheckPos	7,5,660.769,709.6467,17.8	0	0	0	0	35000065
8176	1	使用血凤梨	SDCheckQuestAccepted	202364	0	0	0	0	0
8177	0	没有定身buff	SDCheckBuffID	13069	4	0	0	1	0
8178	1	烧船火药桶	SDCheckSceneInsProcess	1	0	0	0	0	0
8178	2	烧船火药桶	SDCheckSceneInsProcess	2	0	0	0	1	0
8179	1	检查太湖任务202521	SDCheckQuestAccepted	202521	0	0	0	0	0
8180	1	检查太湖采集物_玲珑蚕丝	SDCheckQuestAccepted	202509	0	0	0	0	0
8181	1	检查太湖_酱料桶	SDCheckQuestAccepted	202525	0	0	0	0	0
8182	1	检查太湖采集物_琉璃煞种子	SDCheckQuestAccepted	202541	0	0	0	0	0
8183	1	太湖采集物_月光草	SDCheckQuestAccepted	202545	0	0	0	0	0
8184	1	检查巨蟹膏	SDCheckQuestAccepted	202546	4	0	0	0	0
8185	1	检查硬鳄肉	SDCheckQuestAccepted	202555	4	0	0	0	0
8186	1	检查空桑仙子画卷	SDCheckQuestAccepted	202559	4	0	0	0	0
8186	2	检查空桑仙子画卷	SDCheckQuestAccepted	202561	4	0	0	0	0
8187	1	检查乐谱残叶	SDCheckQuestAccepted	202571	4	0	0	0	0
8188	1	检查太湖采集物_凝神朝露	SDCheckQuestAccepted	202573	0	0	0	0	0
8189	1	检查太湖采集物_白槿鹿角	SDCheckQuestAccepted	202579	0	0	0	0	0
8190	1	太湖采集物_咕咕	SDCheckQuestAccepted	202582	0	0	0	0	0
8191	1	太湖采集物_珍贵圣杯	SDCheckQuestAccepted	202599	0	0	0	0	0
8192	1	太湖采集物_圣火琉璃杯	SDCheckQuestAccepted	202625	0	0	0	0	0
8193	1	太湖采集物_桐木钓竿	SDCheckQuestAccepted	202602	0	0	0	0	0
8194	1	太湖采集物_荆棘绿蕊	SDCheckQuestAccepted	202622	0	0	0	0	0
8201	1	经验药使用前检查	SDCheckMagicExp	615	0	0	0	0	0
8202	1	经验药使用前检查	SDCheckMagicExp	2460	0	0	0	0	0
8203	1	经验药使用前检查	SDCheckMagicExp	7379	0	0	0	0	0
8204	1	经验药使用前检查	SDCheckMagicExp	14758	0	0	0	0	0
8205	1	经验药使用前检查	SDCheckMagicExp	30436	0	0	0	0	0
8206	1	经验药使用前检查	SDCheckMagicExp	53441	0	0	0	0	0
8207	1	经验药使用前检查	SDCheckMagicExp	101207	0	0	0	0	0
8483	0		SDCheckBuffLevel	263,1	0	0	0	1	40140503
8483	1		SDCondition	229	0	0	0	0	0
8484	0		SDCheckBuffLevel	263,2	0	0	0	1	40140503
8484	1		SDCondition	229	0	0	0	0	0
8485	0		SDCheckBuffLevel	263,3	0	0	0	1	40140503
8485	1		SDCondition	229	0	0	0	0	0
8486	0		SDCheckBuffLevel	263,4	0	0	0	1	40140503
8486	1		SDCondition	229	0	0	0	0	0
8487	0		SDCheckBuffLevel	263,5	0	0	0	1	40140503
8487	1		SDCondition	229	0	0	0	0	0
8488	0		SDCheckBuffLevel	263,6	0	0	0	1	40140503
8489	0		SDCheckBuffLevel	263,7	0	0	0	1	40140503
8490	0		SDCheckBuffLevel	263,8	0	0	0	1	40140503
8491	0		SDCheckBuffLevel	263,9	0	0	0	1	40140503
8492	0		SDCheckBuffLevel	264,1	0	0	0	1	40140503
8492	1		SDCondition	229	0	0	0	0	0
8493	0		SDCheckBuffLevel	264,2	0	0	0	1	40140503
8493	1		SDCondition	229	0	0	0	0	0
8494	0		SDCheckBuffLevel	264,3	0	0	0	1	40140503
8494	1		SDCondition	229	0	0	0	0	0
8495	0		SDCheckBuffLevel	264,4	0	0	0	1	40140503
8495	1		SDCondition	229	0	0	0	0	0
8496	0		SDCheckBuffLevel	264,5	0	0	0	1	40140503
8496	1		SDCondition	229	0	0	0	0	0
8497	0		SDCheckBuffLevel	264,6	0	0	0	1	40140503
8498	0		SDCheckBuffLevel	264,7	0	0	0	1	40140503
8499	0		SDCheckBuffLevel	264,8	0	0	0	1	40140503
8500	0		SDCheckBuffLevel	264,9	0	0	0	1	40140503
8501	0		SDCheckBuffLevel	257,1	0	0	0	1	40140503
8501	1		SDCondition	8047	0	0	0	0	0
8501	2		SDCondition	229	0	0	0	0	0
8502	0		SDCheckBuffLevel	257,2	0	0	0	1	40140503
8502	1		SDCondition	8047	0	0	0	0	0
