itemid	reqlevel	suitid	exattrgroupid	attributegroupid	colorindex	modelid	modelid_F	durabilitymax	lingqi	speedpercent	fixtemplateid
120405	50	-1	-1	20405	0	-1	-1	-1	0	1	0
120406	60	-1	10169	20406	0	-1	-1	-1	0	1	0
120421	10	-1	-1	20421	0	-1	-1	-1	0	1	0
120422	20	-1	-1	20422	0	-1	-1	-1	0	1	0
120423	30	-1	-1	20423	0	-1	-1	-1	0	1	0
120424	40	-1	-1	20424	0	-1	-1	-1	0	1	0
120425	50	-1	-1	20425	0	-1	-1	-1	0	1	0
120426	60	-1	10170	20426	0	-1	-1	-1	0	1	0
120441	10	-1	-1	20441	0	-1	-1	-1	0	1	0
120442	20	-1	-1	20442	0	-1	-1	-1	0	1	0
120443	30	-1	-1	20443	0	-1	-1	-1	0	1	0
120444	40	-1	-1	20444	0	-1	-1	-1	0	1	0
120445	50	-1	-1	20445	0	-1	-1	-1	0	1	0
120446	60	-1	10171	20446	0	-1	-1	-1	0	1	0
120461	10	-1	-1	20461	0	-1	-1	-1	0	1	0
120462	20	-1	-1	20462	0	-1	-1	-1	0	1	0
120463	30	-1	-1	20463	0	-1	-1	-1	0	1	0
120464	40	-1	-1	20464	0	-1	-1	-1	0	1	0
120465	50	-1	-1	20465	0	-1	-1	-1	0	1	0
120466	60	-1	10172	20466	0	-1	-1	-1	0	1	0
130001	10	-1	-1	-1	0	1	1	-1	0	1	0
130002	10	-1	12	-1	0	5	5	-1	0	1	0
190000	10	-1	11	-1	0	4	4	-1	0	1	0
190010	10	-1	11	-1	0	4	4	-1	0	1	0
190011	10	-1	101	90011	0	11	11	-1	0	1	0
190012	10	-1	102	90012	0	12	12	-1	0	1	0
190013	10	-1	103	90013	0	13	13	-1	0	1	0
190014	10	-1	104	90014	0	14	14	-1	0	1	0
190015	10	-1	105	90015	0	15	15	-1	0	1	0
190020	20	-1	11	-1	0	4	4	-1	0	1	0
190021	20	-1	201	90021	0	21	21	-1	0	1	0
190022	20	-1	202	90022	0	22	22	-1	0	1	0
190023	20	-1	203	90023	0	23	23	-1	0	1	0
190024	20	-1	204	90024	0	24	24	-1	0	1	0
190025	20	-1	205	90025	0	25	25	-1	0	1	0
190030	30	-1	11	-1	0	4	4	-1	0	1	0
190031	30	-1	301	90031	0	31	31	-1	0	1	0
190032	30	-1	302	90032	0	32	32	-1	0	1	0
190033	30	-1	303	90033	0	33	33	-1	0	1	0
190034	30	-1	304	90034	0	34	34	-1	0	1	0
190035	30	-1	305	90035	0	35	35	-1	0	1	0
190040	40	-1	11	-1	0	4	4	-1	0	1	0
190041	40	-1	401	90041	0	41	41	-1	0	1	0
190042	40	-1	402	90042	0	42	42	-1	0	1	0
190043	40	-1	403	90043	0	43	43	-1	0	1	0
190044	40	-1	404	90044	0	44	44	-1	0	1	0
190045	40	-1	405	90045	0	45	45	-1	0	1	0
190050	50	-1	11	-1	0	4	4	-1	0	1	0
190051	50	-1	501	90051	0	51	51	-1	0	1	0
190052	50	-1	502	90052	0	52	52	-1	0	1	0
190053	50	-1	503	90053	0	53	53	-1	0	1	0
190054	50	-1	504	90054	0	54	54	-1	0	1	0
190055	50	-1	505	90055	0	55	55	-1	0	1	0
190110	10	-1	11	-1	0	4	4	-1	0	1	0
190111	10	-1	101	90111	0	111	111	-1	0	1	0
190112	10	-1	102	90112	0	112	112	-1	0	1	0
190113	10	-1	103	90113	0	113	113	-1	0	1	0
190114	10	-1	104	90114	0	114	114	-1	0	1	0
190115	10	-1	105	90115	0	115	115	-1	0	1	0
190120	20	-1	11	-1	0	4	4	-1	0	1	0
190121	20	-1	201	90121	0	121	121	-1	0	1	0
190122	20	-1	202	90122	0	122	122	-1	0	1	0
190123	20	-1	203	90123	0	123	123	-1	0	1	0
190124	20	-1	204	90124	0	124	124	-1	0	1	0
190125	20	-1	205	90125	0	125	125	-1	0	1	0
190130	30	-1	11	-1	0	4	4	-1	0	1	0
190131	30	-1	301	90131	0	131	131	-1	0	1	0
190132	30	-1	302	90132	0	132	132	-1	0	1	0
190133	30	-1	303	90133	0	133	133	-1	0	1	0
190134	30	-1	304	90134	0	134	134	-1	0	1	0
190135	30	-1	305	90135	0	135	135	-1	0	1	0
190140	40	-1	11	-1	0	4	4	-1	0	1	0
190141	40	-1	401	90141	0	141	141	-1	0	1	0
190142	40	-1	402	90142	0	142	142	-1	0	1	0
190143	40	-1	403	90143	0	143	143	-1	0	1	0
190144	40	-1	404	90144	0	144	144	-1	0	1	0
190145	40	-1	405	90145	0	145	145	-1	0	1	0
190150	50	-1	11	-1	0	4	4	-1	0	1	0
190151	50	-1	501	90151	0	151	151	-1	0	1	0
190152	50	-1	502	90152	0	152	152	-1	0	1	0
190153	50	-1	503	90153	0	153	153	-1	0	1	0
190154	50	-1	504	90154	0	154	154	-1	0	1	0
190155	50	-1	505	90155	0	155	155	-1	0	1	0
190210	10	-1	11	-1	0	4	4	-1	0	1	0
190211	10	-1	101	90211	0	211	211	-1	0	1	0
190212	10	-1	102	90212	0	212	212	-1	0	1	0
190213	10	-1	103	90213	0	213	213	-1	0	1	0
190214	10	-1	104	90214	0	214	214	-1	0	1	0
190215	10	-1	105	90215	0	215	215	-1	0	1	0
190220	20	-1	11	-1	0	4	4	-1	0	1	0
190221	20	-1	201	90221	0	221	221	-1	0	1	0
190222	20	-1	202	90222	0	222	222	-1	0	1	0
190223	20	-1	203	90223	0	223	223	-1	0	1	0
190224	20	-1	204	90224	0	224	224	-1	0	1	0
190225	20	-1	205	90225	0	225	225	-1	0	1	0
190230	30	-1	11	-1	0	4	4	-1	0	1	0
190231	30	-1	301	90231	0	231	231	-1	0	1	0
190232	30	-1	302	90232	0	232	232	-1	0	1	0
190233	30	-1	303	90233	0	233	233	-1	0	1	0
190234	30	-1	304	90234	0	234	234	-1	0	1	0
190235	30	-1	305	90235	0	235	235	-1	0	1	0
190240	40	-1	11	-1	0	4	4	-1	0	1	0
190241	40	-1	401	90241	0	241	241	-1	0	1	0
190242	40	-1	402	90242	0	242	242	-1	0	1	0
190243	40	-1	403	90243	0	243	243	-1	0	1	0
190244	40	-1	404	90244	0	244	244	-1	0	1	0
190245	40	-1	405	90245	0	245	245	-1	0	1	0
190250	50	-1	11	-1	0	4	4	-1	0	1	0
190251	50	-1	501	90251	0	251	251	-1	0	1	0
190252	50	-1	502	90252	0	252	252	-1	0	1	0
190253	50	-1	503	90253	0	253	253	-1	0	1	0
190254	50	-1	504	90254	0	254	254	-1	0	1	0
190255	50	-1	505	90255	0	255	255	-1	0	1	0
190310	10	-1	11	-1	0	4	4	-1	0	1	0
190311	10	-1	101	90311	0	311	311	-1	0	1	0
190312	10	-1	102	90312	0	312	312	-1	0	1	0
190313	10	-1	103	90313	0	313	313	-1	0	1	0
190314	10	-1	104	90314	0	314	314	-1	0	1	0
190315	10	-1	105	90315	0	315	315	-1	0	1	0
190320	20	-1	11	-1	0	4	4	-1	0	1	0
190321	20	-1	201	90321	0	321	321	-1	0	1	0
190322	20	-1	202	90322	0	322	322	-1	0	1	0
190323	20	-1	203	90323	0	323	323	-1	0	1	0
190324	20	-1	204	90324	0	324	324	-1	0	1	0
190325	20	-1	205	90325	0	325	325	-1	0	1	0
190330	30	-1	11	-1	0	4	4	-1	0	1	0
190331	30	-1	301	90331	0	331	331	-1	0	1	0
190332	30	-1	302	90332	0	332	332	-1	0	1	0
190333	30	-1	303	90333	0	333	333	-1	0	1	0
190334	30	-1	304	90334	0	334	334	-1	0	1	0
190335	30	-1	305	90335	0	335	335	-1	0	1	0
190340	40	-1	11	-1	0	4	4	-1	0	1	0
190341	40	-1	401	90341	0	341	341	-1	0	1	0
190342	40	-1	402	90342	0	342	342	-1	0	1	0
190343	40	-1	403	90343	0	343	343	-1	0	1	0
190344	40	-1	404	90344	0	344	344	-1	0	1	0
190345	40	-1	405	90345	0	345	345	-1	0	1	0
190350	50	-1	11	-1	0	4	4	-1	0	1	0
190351	50	-1	501	90351	0	351	351	-1	0	1	0
190352	50	-1	502	90352	0	352	352	-1	0	1	0
190353	50	-1	503	90353	0	353	353	-1	0	1	0
190354	50	-1	504	90354	0	354	354	-1	0	1	0
190355	50	-1	505	90355	0	355	355	-1	0	1	0
190410	10	-1	11	-1	0	4	4	-1	0	1	0
190411	10	-1	101	90411	0	411	411	-1	0	1	0
190412	10	-1	102	90412	0	412	412	-1	0	1	0
190413	10	-1	103	90413	0	413	413	-1	0	1	0
190414	10	-1	104	90414	0	414	414	-1	0	1	0
190415	10	-1	105	90415	0	415	415	-1	0	1	0
190420	20	-1	11	-1	0	4	4	-1	0	1	0
190421	20	-1	201	90421	0	421	421	-1	0	1	0
190422	20	-1	202	90422	0	422	422	-1	0	1	0
190423	20	-1	203	90423	0	423	423	-1	0	1	0
190424	20	-1	204	90424	0	424	424	-1	0	1	0
190425	20	-1	205	90425	0	425	425	-1	0	1	0
190430	30	-1	11	-1	0	4	4	-1	0	1	0
190431	30	-1	301	90431	0	431	431	-1	0	1	0
190432	30	-1	302	90432	0	432	432	-1	0	1	0
190433	30	-1	303	90433	0	433	433	-1	0	1	0
190434	30	-1	304	90434	0	434	434	-1	0	1	0
190435	30	-1	305	90435	0	435	435	-1	0	1	0
190440	40	-1	11	-1	0	4	4	-1	0	1	0
190441	40	-1	401	90441	0	441	441	-1	0	1	0
190442	40	-1	402	90442	0	442	442	-1	0	1	0
190443	40	-1	403	90443	0	443	443	-1	0	1	0
190444	40	-1	404	90444	0	444	444	-1	0	1	0
190445	40	-1	405	90445	0	445	445	-1	0	1	0
190450	50	-1	11	-1	0	4	4	-1	0	1	0
190451	50	-1	501	90451	0	451	451	-1	0	1	0
190452	50	-1	502	90452	0	452	452	-1	0	1	0
190453	50	-1	503	90453	0	453	453	-1	0	1	0
190454	50	-1	504	90454	0	454	454	-1	0	1	0
190455	50	-1	505	90455	0	455	455	-1	0	1	0
190510	10	-1	11	-1	0	4	4	-1	0	1	0
190511	10	-1	101	90511	0	511	511	-1	0	1	0
190512	10	-1	102	90512	0	512	512	-1	0	1	0
190513	10	-1	103	90513	0	513	513	-1	0	1	0
190514	10	-1	104	90514	0	514	514	-1	0	1	0
190515	10	-1	105	90515	0	515	515	-1	0	1	0
190520	20	-1	11	-1	0	4	4	-1	0	1	0
190521	20	-1	201	90521	0	521	521	-1	0	1	0
190522	20	-1	202	90522	0	522	522	-1	0	1	0
190523	20	-1	203	90523	0	523	523	-1	0	1	0
190524	20	-1	204	90524	0	524	524	-1	0	1	0
190525	20	-1	205	90525	0	525	525	-1	0	1	0
190530	30	-1	11	-1	0	4	4	-1	0	1	0
190531	30	-1	301	90531	0	531	531	-1	0	1	0
190532	30	-1	302	90532	0	532	532	-1	0	1	0
190533	30	-1	303	90533	0	533	533	-1	0	1	0
190534	30	-1	304	90534	0	534	534	-1	0	1	0
190535	30	-1	305	90535	0	535	535	-1	0	1	0
190540	40	-1	11	-1	0	4	4	-1	0	1	0
190541	40	-1	401	90541	0	541	541	-1	0	1	0
190542	40	-1	402	90542	0	542	542	-1	0	1	0
190543	40	-1	403	90543	0	543	543	-1	0	1	0
190544	40	-1	404	90544	0	544	544	-1	0	1	0
190545	40	-1	405	90545	0	545	545	-1	0	1	0
190550	50	-1	11	-1	0	4	4	-1	0	1	0
190551	50	-1	501	90551	0	551	551	-1	0	1	0
190552	50	-1	502	90552	0	552	552	-1	0	1	0
190553	50	-1	503	90553	0	553	553	-1	0	1	0
190554	50	-1	504	90554	0	554	554	-1	0	1	0
190555	50	-1	505	90555	0	555	555	-1	0	1	0
190611	50	-1	501	90611	0	611	611	-1	0	1	0
190612	50	-1	502	90612	0	612	612	-1	0	1	0
190613	50	-1	503	90613	0	613	613	-1	0	1	0
190614	50	-1	504	90614	0	614	614	-1	0	1	0
190615	50	-1	505	90615	0	615	615	-1	0	1	0
190621	50	-1	501	90621	0	621	621	-1	0	1	0
190622	50	-1	502	90622	0	622	622	-1	0	1	0
190623	50	-1	503	90623	0	623	623	-1	0	1	0
190624	50	-1	504	90624	0	624	624	-1	0	1	0
190625	50	-1	505	90625	0	625	625	-1	0	1	0
190631	50	-1	501	90631	0	631	631	-1	0	1	0
190632	50	-1	502	90632	0	632	632	-1	0	1	0
190633	50	-1	503	90633	0	633	633	-1	0	1	0
190634	50	-1	504	90634	0	634	634	-1	0	1	0
190635	50	-1	505	90635	0	635	635	-1	0	1	0
190641	50	-1	501	90641	0	641	641	-1	0	1	0
190642	50	-1	502	90642	0	642	642	-1	0	1	0
190643	50	-1	503	90643	0	643	643	-1	0	1	0
190644	50	-1	504	90644	0	644	644	-1	0	1	0
190645	50	-1	505	90645	0	645	645	-1	0	1	0
190651	50	-1	501	90651	0	651	651	-1	0	1	0
190652	50	-1	502	90652	0	652	652	-1	0	1	0
190653	50	-1	503	90653	0	653	653	-1	0	1	0
190654	50	-1	504	90654	0	654	654	-1	0	1	0
190655	50	-1	505	90655	0	655	655	-1	0	1	0
190661	50	-1	501	90661	0	661	661	-1	0	1	0
190662	50	-1	502	90662	0	662	662	-1	0	1	0
190663	50	-1	503	90663	0	663	663	-1	0	1	0
190664	50	-1	504	90664	0	664	664	-1	0	1	0
190665	50	-1	505	90665	0	665	665	-1	0	1	0
190700	30	-1	-1	90700	0	111	111	-1	0	1	0
190701	30	-1	-1	90700	0	112	112	-1	0	1	0
190702	30	-1	-1	90700	0	113	113	-1	0	1	0
190703	30	-1	-1	90700	0	114	114	-1	0	1	0
190710	30	-1	-1	90701	0	111	111	-1	0	1	0
190711	30	-1	-1	90701	0	112	112	-1	0	1	0
190712	30	-1	-1	90701	0	113	113	-1	0	1	0
190713	30	-1	-1	90701	0	114	114	-1	0	1	0
190720	30	-1	-1	90702	0	111	111	-1	0	1	0
190721	30	-1	-1	90702	0	112	112	-1	0	1	0
190722	30	-1	-1	90702	0	113	113	-1	0	1	0
190723	30	-1	-1	90702	0	114	114	-1	0	1	0
190730	30	-1	-1	90703	0	211	211	-1	0	1	0
190731	30	-1	-1	90703	0	212	212	-1	0	1	0
190732	30	-1	-1	90703	0	213	213	-1	0	1	0
190733	30	-1	-1	90703	0	214	214	-1	0	1	0
190740	30	-1	-1	90704	0	211	211	-1	0	1	0
190741	30	-1	-1	90704	0	212	212	-1	0	1	0
190742	30	-1	-1	90704	0	213	213	-1	0	1	0
190743	30	-1	-1	90704	0	214	214	-1	0	1	0
190750	30	-1	-1	90705	0	211	211	-1	0	1	0
190751	30	-1	-1	90705	0	212	212	-1	0	1	0
190752	30	-1	-1	90705	0	213	213	-1	0	1	0
190753	30	-1	-1	90705	0	214	214	-1	0	1	0
190760	30	-1	-1	90706	0	311	311	-1	0	1	0
190761	30	-1	-1	90706	0	312	312	-1	0	1	0
190762	30	-1	-1	90706	0	313	313	-1	0	1	0
190763	30	-1	-1	90706	0	314	314	-1	0	1	0
190770	30	-1	-1	90707	0	311	311	-1	0	1	0
190771	30	-1	-1	90707	0	312	312	-1	0	1	0
190772	30	-1	-1	90707	0	313	313	-1	0	1	0
190773	30	-1	-1	90707	0	314	314	-1	0	1	0
190780	30	-1	-1	90708	0	311	311	-1	0	1	0
190781	30	-1	-1	90708	0	312	312	-1	0	1	0
190782	30	-1	-1	90708	0	313	313	-1	0	1	0
190783	30	-1	-1	90708	0	314	314	-1	0	1	0
190790	30	-1	-1	90709	0	411	411	-1	0	1	0
190791	30	-1	-1	90709	0	412	412	-1	0	1	0
190792	30	-1	-1	90709	0	413	413	-1	0	1	0
190793	30	-1	-1	90709	0	414	414	-1	0	1	0
190800	30	-1	-1	90710	0	411	411	-1	0	1	0
190801	30	-1	-1	90710	0	412	412	-1	0	1	0
190802	30	-1	-1	90710	0	413	413	-1	0	1	0
190803	30	-1	-1	90710	0	414	414	-1	0	1	0
190810	30	-1	-1	90711	0	411	411	-1	0	1	0
190811	30	-1	-1	90711	0	412	412	-1	0	1	0
190812	30	-1	-1	90711	0	413	413	-1	0	1	0
190813	30	-1	-1	90711	0	414	414	-1	0	1	0
190820	30	-1	-1	90712	0	511	511	-1	0	1	0
190821	30	-1	-1	90712	0	512	512	-1	0	1	0
190822	30	-1	-1	90712	0	513	513	-1	0	1	0
190823	30	-1	-1	90712	0	514	514	-1	0	1	0
190830	30	-1	-1	90713	0	511	511	-1	0	1	0
190831	30	-1	-1	90713	0	512	512	-1	0	1	0
190832	30	-1	-1	90713	0	513	513	-1	0	1	0
190833	30	-1	-1	90713	0	514	514	-1	0	1	0
190840	30	-1	-1	90714	0	511	511	-1	0	1	0
190841	30	-1	-1	90714	0	512	512	-1	0	1	0
190842	30	-1	-1	90714	0	513	513	-1	0	1	0
190843	30	-1	-1	90714	0	514	514	-1	0	1	0
190850	50	-1	-1	90715	0	121	121	-1	0	1	0
190851	50	-1	-1	90715	0	122	122	-1	0	1	0
190852	50	-1	-1	90715	0	123	123	-1	0	1	0
190853	50	-1	-1	90715	0	124	124	-1	0	1	0
190854	50	-1	-1	90715	0	125	125	-1	0	1	0
190855	50	-1	-1	90715	0	125	125	-1	0	1	0
190860	50	-1	-1	90716	0	121	121	-1	0	1	0
190861	50	-1	-1	90716	0	122	122	-1	0	1	0
190862	50	-1	-1	90716	0	123	123	-1	0	1	0
190863	50	-1	-1	90716	0	124	124	-1	0	1	0
190864	50	-1	-1	90716	0	125	125	-1	0	1	0
190865	50	-1	-1	90716	0	125	125	-1	0	1	0
190870	50	-1	-1	90717	0	121	121	-1	0	1	0
190871	50	-1	-1	90717	0	122	122	-1	0	1	0
190872	50	-1	-1	90717	0	123	123	-1	0	1	0
190873	50	-1	-1	90717	0	124	124	-1	0	1	0
190874	50	-1	-1	90717	0	125	125	-1	0	1	0
190875	50	-1	-1	90717	0	125	125	-1	0	1	0
190880	50	-1	-1	90718	0	221	221	-1	0	1	0
190881	50	-1	-1	90718	0	222	222	-1	0	1	0
190882	50	-1	-1	90718	0	223	223	-1	0	1	0
190883	50	-1	-1	90718	0	224	224	-1	0	1	0
190884	50	-1	-1	90718	0	225	225	-1	0	1	0
190885	50	-1	-1	90718	0	225	225	-1	0	1	0
190890	50	-1	-1	90719	0	221	221	-1	0	1	0
190891	50	-1	-1	90719	0	222	222	-1	0	1	0
190892	50	-1	-1	90719	0	223	223	-1	0	1	0
190893	50	-1	-1	90719	0	224	224	-1	0	1	0
190894	50	-1	-1	90719	0	225	225	-1	0	1	0
190895	50	-1	-1	90719	0	225	225	-1	0	1	0
190900	50	-1	-1	90720	0	221	221	-1	0	1	0
190901	50	-1	-1	90720	0	222	222	-1	0	1	0
190902	50	-1	-1	90720	0	223	223	-1	0	1	0
190903	50	-1	-1	90720	0	224	224	-1	0	1	0
190904	50	-1	-1	90720	0	225	225	-1	0	1	0
190905	50	-1	-1	90720	0	225	225	-1	0	1	0
190910	50	-1	-1	90721	0	321	321	-1	0	1	0
190911	50	-1	-1	90721	0	322	322	-1	0	1	0
190912	50	-1	-1	90721	0	323	323	-1	0	1	0
190913	50	-1	-1	90721	0	324	324	-1	0	1	0
190914	50	-1	-1	90721	0	325	325	-1	0	1	0
190915	50	-1	-1	90721	0	325	325	-1	0	1	0
190920	50	-1	-1	90722	0	321	321	-1	0	1	0
190921	50	-1	-1	90722	0	322	322	-1	0	1	0
190922	50	-1	-1	90722	0	323	323	-1	0	1	0
190923	50	-1	-1	90722	0	324	324	-1	0	1	0
190924	50	-1	-1	90722	0	325	325	-1	0	1	0
190925	50	-1	-1	90722	0	325	325	-1	0	1	0
190930	50	-1	-1	90723	0	321	321	-1	0	1	0
190931	50	-1	-1	90723	0	322	322	-1	0	1	0
190932	50	-1	-1	90723	0	323	323	-1	0	1	0
190933	50	-1	-1	90723	0	324	324	-1	0	1	0
190934	50	-1	-1	90723	0	325	325	-1	0	1	0
190935	50	-1	-1	90723	0	325	325	-1	0	1	0
190940	50	-1	-1	90724	0	421	421	-1	0	1	0
190941	50	-1	-1	90724	0	422	422	-1	0	1	0
190942	50	-1	-1	90724	0	423	423	-1	0	1	0
190943	50	-1	-1	90724	0	424	424	-1	0	1	0
190944	50	-1	-1	90724	0	425	425	-1	0	1	0
190945	50	-1	-1	90724	0	425	425	-1	0	1	0
190950	50	-1	-1	90725	0	421	421	-1	0	1	0
190951	50	-1	-1	90725	0	422	422	-1	0	1	0
190952	50	-1	-1	90725	0	423	423	-1	0	1	0
190953	50	-1	-1	90725	0	424	424	-1	0	1	0
190954	50	-1	-1	90725	0	425	425	-1	0	1	0
190955	50	-1	-1	90725	0	425	425	-1	0	1	0
190960	50	-1	-1	90726	0	421	421	-1	0	1	0
190961	50	-1	-1	90726	0	422	422	-1	0	1	0
190962	50	-1	-1	90726	0	423	423	-1	0	1	0
190963	50	-1	-1	90726	0	424	424	-1	0	1	0
190964	50	-1	-1	90726	0	425	425	-1	0	1	0
190965	50	-1	-1	90726	0	425	425	-1	0	1	0
190970	50	-1	-1	90727	0	521	521	-1	0	1	0
190971	50	-1	-1	90727	0	522	522	-1	0	1	0
190972	50	-1	-1	90727	0	523	523	-1	0	1	0
190973	50	-1	-1	90727	0	524	524	-1	0	1	0
190974	50	-1	-1	90727	0	525	525	-1	0	1	0
190975	50	-1	-1	90727	0	525	525	-1	0	1	0
190980	50	-1	-1	90728	0	521	521	-1	0	1	0
190981	50	-1	-1	90728	0	522	522	-1	0	1	0
190982	50	-1	-1	90728	0	523	523	-1	0	1	0
190983	50	-1	-1	90728	0	524	524	-1	0	1	0
190984	50	-1	-1	90728	0	525	525	-1	0	1	0
190985	50	-1	-1	90728	0	525	525	-1	0	1	0
190990	50	-1	-1	90729	0	521	521	-1	0	1	0
190991	50	-1	-1	90729	0	522	522	-1	0	1	0
190992	50	-1	-1	90729	0	523	523	-1	0	1	0
190993	50	-1	-1	90729	0	524	524	-1	0	1	0
190994	50	-1	-1	90729	0	525	525	-1	0	1	0
190995	50	-1	-1	90729	0	525	525	-1	0	1	0
191001	30	-1	-1	90700	0	111	111	-1	0	1	0
191002	30	-1	-1	90700	0	112	112	-1	0	1	0
191003	30	-1	-1	90700	0	113	113	-1	0	1	0
191011	30	-1	-1	90701	0	111	111	-1	0	1	0
191012	30	-1	-1	90701	0	112	112	-1	0	1	0
191013	30	-1	-1	90701	0	113	113	-1	0	1	0
191021	30	-1	-1	90702	0	111	111	-1	0	1	0
191022	30	-1	-1	90702	0	112	112	-1	0	1	0
191023	30	-1	-1	90702	0	113	113	-1	0	1	0
191101	30	-1	-1	90703	0	231	231	-1	0	1	0
191102	30	-1	-1	90703	0	232	232	-1	0	1	0
191103	30	-1	-1	90703	0	233	233	-1	0	1	0
191111	30	-1	-1	90704	0	231	231	-1	0	1	0
191112	30	-1	-1	90704	0	232	232	-1	0	1	0
191113	30	-1	-1	90704	0	233	233	-1	0	1	0
191121	30	-1	-1	90705	0	231	231	-1	0	1	0
191122	30	-1	-1	90705	0	232	232	-1	0	1	0
191123	30	-1	-1	90705	0	233	233	-1	0	1	0
191201	30	-1	-1	90706	0	351	351	-1	0	1	0
191202	30	-1	-1	90706	0	352	352	-1	0	1	0
191203	30	-1	-1	90706	0	353	353	-1	0	1	0
191211	30	-1	-1	90707	0	351	351	-1	0	1	0
191212	30	-1	-1	90707	0	352	352	-1	0	1	0
191213	30	-1	-1	90707	0	353	353	-1	0	1	0
191221	30	-1	-1	90708	0	351	351	-1	0	1	0
191222	30	-1	-1	90708	0	352	352	-1	0	1	0
191223	30	-1	-1	90708	0	353	353	-1	0	1	0
191301	30	-1	-1	90709	0	441	441	-1	0	1	0
191302	30	-1	-1	90709	0	442	442	-1	0	1	0
191303	30	-1	-1	90709	0	443	443	-1	0	1	0
191311	30	-1	-1	90710	0	441	441	-1	0	1	0
191312	30	-1	-1	90710	0	442	442	-1	0	1	0
191313	30	-1	-1	90710	0	443	443	-1	0	1	0
191321	30	-1	-1	90711	0	441	441	-1	0	1	0
191322	30	-1	-1	90711	0	442	442	-1	0	1	0
191323	30	-1	-1	90711	0	443	443	-1	0	1	0
191401	30	-1	-1	90712	0	531	531	-1	0	1	0
191402	30	-1	-1	90712	0	532	532	-1	0	1	0
191403	30	-1	-1	90712	0	533	533	-1	0	1	0
191411	30	-1	-1	90713	0	531	531	-1	0	1	0
191412	30	-1	-1	90713	0	532	532	-1	0	1	0
191413	30	-1	-1	90713	0	533	533	-1	0	1	0
191421	30	-1	-1	90714	0	531	531	-1	0	1	0
191422	30	-1	-1	90714	0	532	532	-1	0	1	0
191423	30	-1	-1	90714	0	533	533	-1	0	1	0
192001	30	-1	-1	90700	0	151	151	-1	0	1	0
192002	30	-1	-1	90700	0	152	152	-1	0	1	0
192003	30	-1	-1	90700	0	153	153	-1	0	1	0
192004	30	-1	-1	90700	0	154	154	-1	0	1	0
192011	30	-1	-1	90701	0	151	151	-1	0	1	0
192012	30	-1	-1	90701	0	152	152	-1	0	1	0
192013	30	-1	-1	90701	0	153	153	-1	0	1	0
192014	30	-1	-1	90701	0	154	154	-1	0	1	0
192021	30	-1	-1	90702	0	151	151	-1	0	1	0
192022	30	-1	-1	90702	0	152	152	-1	0	1	0
192023	30	-1	-1	90702	0	153	153	-1	0	1	0
192024	30	-1	-1	90702	0	154	154	-1	0	1	0
192101	30	-1	-1	90703	0	251	251	-1	0	1	0
192102	30	-1	-1	90703	0	252	252	-1	0	1	0
192103	30	-1	-1	90703	0	253	253	-1	0	1	0
192104	30	-1	-1	90703	0	254	254	-1	0	1	0
192111	30	-1	-1	90704	0	251	251	-1	0	1	0
192112	30	-1	-1	90704	0	252	252	-1	0	1	0
192113	30	-1	-1	90704	0	253	253	-1	0	1	0
192114	30	-1	-1	90704	0	254	254	-1	0	1	0
192121	30	-1	-1	90705	0	251	251	-1	0	1	0
192122	30	-1	-1	90705	0	252	252	-1	0	1	0
192123	30	-1	-1	90705	0	253	253	-1	0	1	0
192124	30	-1	-1	90705	0	254	254	-1	0	1	0
192201	30	-1	-1	90706	0	331	331	-1	0	1	0
192202	30	-1	-1	90706	0	332	332	-1	0	1	0
192203	30	-1	-1	90706	0	333	333	-1	0	1	0
192204	30	-1	-1	90706	0	334	334	-1	0	1	0
192211	30	-1	-1	90707	0	331	331	-1	0	1	0
192212	30	-1	-1	90707	0	332	332	-1	0	1	0
192213	30	-1	-1	90707	0	333	333	-1	0	1	0
192214	30	-1	-1	90707	0	334	334	-1	0	1	0
192221	30	-1	-1	90708	0	331	331	-1	0	1	0
192222	30	-1	-1	90708	0	332	332	-1	0	1	0
192223	30	-1	-1	90708	0	333	333	-1	0	1	0
192224	30	-1	-1	90708	0	334	334	-1	0	1	0
192301	30	-1	-1	90709	0	411	411	-1	0	1	0
192302	30	-1	-1	90709	0	412	412	-1	0	1	0
192303	30	-1	-1	90709	0	413	413	-1	0	1	0
192304	30	-1	-1	90709	0	414	414	-1	0	1	0
192311	30	-1	-1	90710	0	411	411	-1	0	1	0
192312	30	-1	-1	90710	0	412	412	-1	0	1	0
192313	30	-1	-1	90710	0	413	413	-1	0	1	0
192314	30	-1	-1	90710	0	414	414	-1	0	1	0
192321	30	-1	-1	90711	0	411	411	-1	0	1	0
192322	30	-1	-1	90711	0	412	412	-1	0	1	0
192323	30	-1	-1	90711	0	413	413	-1	0	1	0
192324	30	-1	-1	90711	0	414	414	-1	0	1	0
192401	30	-1	-1	90712	0	541	541	-1	0	1	0
192402	30	-1	-1	90712	0	542	542	-1	0	1	0
192403	30	-1	-1	90712	0	543	543	-1	0	1	0
192404	30	-1	-1	90712	0	544	544	-1	0	1	0
192411	30	-1	-1	90713	0	541	541	-1	0	1	0
192412	30	-1	-1	90713	0	542	542	-1	0	1	0
192413	30	-1	-1	90713	0	543	543	-1	0	1	0
192414	30	-1	-1	90713	0	544	544	-1	0	1	0
192421	30	-1	-1	90714	0	541	541	-1	0	1	0
192422	30	-1	-1	90714	0	542	542	-1	0	1	0
